date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-08-11,36.49,36.69,35.68,35.68,183492.72,-1.24,-3.36,35.838,36.32,37.714,194436.69,197577.23,265783.2,9.17
2016-08-10,35.7,37.58,36.92,35.26,316079.31,1.36,3.83,36.054,36.485,37.586,192010.51,198575.82,256837.5,15.8
2016-08-09,35.29,35.64,35.57,35.1,138803.14,0.33,0.94,36.122,36.523,37.246,178491.78,200165.0,241101.67,6.94
2016-08-08,35.5,35.5,35.26,34.56,160743.03,-0.5,-1.4,36.222,36.916,36.836,176540.86,212435.35,234256.39,8.04
2016-08-05,36.81,36.87,35.76,35.61,173065.25,-0.99,-2.69,36.338,37.328,36.317,181052.65,229660.64,226278.71,8.65
2016-08-04,37.0,37.5,36.76,36.61,171361.84,-0.5,-1.34,36.802,37.57,35.66,200717.77,252437.21,217647.45,8.57
2016-08-03,35.98,37.77,37.26,35.7,248485.62,1.19,3.3,36.916,37.958,34.85,205141.12,274820.32,209106.74,12.42
2016-08-02,36.01,36.48,36.07,35.59,129048.55,0.21,0.59,36.924,38.247,33.921,221838.22,295762.17,196730.43,6.45
2016-08-01,37.4,37.66,35.84,35.08,183301.98,-2.24,-5.88,37.61,38.85,33.808,248329.85,377182.52,200292.63,9.17
2016-07-29,37.4,38.65,38.08,36.5,271390.84,0.76,2.04,38.318,39.273,33.695,278268.63,360413.51,201236.56,13.57
2016-07-28,36.98,37.95,37.33,36.28,193478.59,0.04,0.11,38.338,39.108,33.437,304156.66,333989.17,197109.83,9.67
2016-07-27,39.55,39.73,37.3,36.36,331971.12,-2.19,-5.55,39.0,38.687,33.194,344499.53,315099.19,197336.79,16.6
2016-07-26,38.82,40.2,39.5,38.3,261506.72,0.12,0.3,39.57,37.968,32.92,369686.13,282038.35,188361.16,13.08
2016-07-25,39.5,40.44,39.38,38.76,332995.88,1.2,3.14,40.09,36.755,32.45,506035.19,256077.43,183136.48,16.65
2016-07-22,39.9,40.39,38.18,38.01,400831.0,-2.44,-6.01,40.228,35.305,31.917,442558.39,222896.79,171608.84,20.04
2016-07-21,39.97,41.99,40.64,39.62,395192.94,0.48,1.2,39.878,33.749,31.395,363821.69,182857.69,152506.99,19.76
2016-07-20,41.0,41.5,40.15,40.11,457904.12,-1.94,-4.61,38.374,31.741,30.555,285698.85,143393.16,130444.63,22.9
2016-07-19,43.0,43.0,42.1,40.08,943252.0,2.03,5.07,36.366,29.595,29.595,194390.57,97698.68,97698.68,47.16
2016-07-18,40.07,40.07,40.07,40.07,15611.87,3.64,9.99,33.42,28.206,28.206,6119.68,3748.31,3748.31,0.78
2016-07-15,36.43,36.43,36.43,36.43,7147.5,3.31,9.99,30.382,26.723,26.723,3235.18,2265.37,2265.37,0.36
2016-07-14,33.12,33.12,33.12,33.12,4578.74,3.01,10.0,27.62,25.336,25.336,1893.68,1567.92,1567.92,0.23
2016-07-13,30.11,30.11,30.11,30.11,1362.72,2.74,10.01,25.108,24.038,24.038,1087.47,1066.12,1066.12,0.07
2016-07-12,27.37,27.37,27.37,27.37,1897.55,2.49,10.01,22.824,22.824,22.824,1006.8,1006.8,1006.8,0.09
2016-07-11,24.88,24.88,24.88,24.88,1189.41,2.26,9.99,21.688,21.688,21.688,784.11,784.11,784.11,0.06
2016-07-08,22.62,22.62,22.62,22.62,440.0,2.06,10.02,20.623,20.623,20.623,649.01,649.01,649.01,0.02
2016-07-07,20.56,20.56,20.56,20.56,547.66,1.87,10.01,19.625,19.625,19.625,753.51,753.51,753.51,0.03
2016-07-06,15.58,18.69,18.69,15.58,959.36,5.71,43.99,18.69,18.69,18.69,959.36,959.36,959.36,0.05
